,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Competition General,Date,Match
66,Bolivia,1 Carlos Lampe,4 Luis Haquín,22 Adrián Jusino,17 Marvin Bejarano,8 Diego Bejarano,7 Leonel Justiniano,20 Fernando Saucedo,6 Erwin Saavedra,3 Alejandro Chumacero,14 Raúl Castro,9 Marcelo Moreno,16 Diego Wayar,19 Ramiro Vaca,11 Leonardo Vaca,-,-,12 Rubén Cordano,23 Javier Rojas,5 Mario Cuéllar,13 José María Carrasco,21 Roberto Fernández,2 Saúl Torres,10 Samuel Galindo,15 Cristian Arano,18 Gilbert Álvarez,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 14, 2019",Brazil vs Bolivia
67,Venezuela,1 Wuilker Fariñez,2 Mikel Villanueva,4 Jhon Chancellor,14 Luis Mago,16 Roberto Rosales,5 Júnior Moreno,8 Tomás Rincón,6 Yangel Herrera,15 Jhon Murillo,10 Jefferson Savarino,23 Salomón Rondón,20 Ronald Hernández,7 Darwin Machís,18 Yeferson Soteldo,-,-,12 Joel Graterol,22 Rafael Romo,3 Yordan Osorio,21 Rolf Feltscher,19 Arquímedes Figuera,13 Luis Manuel Seijas,11 Juanpi,9 Fernando Aristeguieta,17 Josef Martínez,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 15, 2019",Venezuela vs Peru
67,Peru,1 Pedro Gallese,2 Luis Abram,15 Carlos Zambrano,6 Miguel Trauco,17 Luis Advíncula,13 Renato Tapia,19 Yoshimar Yotún,23 Christofer Gonzales,8 Christian Cueva,10 Jefferson Farfán,9 Paolo Guerrero,18 André Carrillo,20 Edison Flores,14 Andy Polo,-,-,12 Carlos Cáceda,21 Patricio Álvarez,22 Alexander Callens,4 Anderson Santamaría,5 Miguel Araujo,3 Aldo Corzo,7 Josepmir Ballón,16 Jesús Pretell,11 Raúl Ruidíaz,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 15, 2019",Venezuela vs Peru
68,Bolivia,1 Carlos Lampe,4 Luis Haquín,22 Adrián Jusino,17 Marvin Bejarano,8 Diego Bejarano,20 Fernando Saucedo,7 Leonel Justiniano,14 Raúl Castro,6 Erwin Saavedra,3 Alejandro Chumacero,9 Marcelo Moreno,21 Roberto Fernández,11 Leonardo Vaca,18 Gilbert Álvarez,-,-,12 Rubén Cordano,23 Javier Rojas,5 Mario Cuéllar,13 José María Carrasco,2 Saúl Torres,16 Diego Wayar,10 Samuel Galindo,15 Cristian Arano,19 Ramiro Vaca,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 18, 2019",Bolivia vs Peru
68,Peru,1 Pedro Gallese,2 Luis Abram,15 Carlos Zambrano,6 Miguel Trauco,17 Luis Advíncula,13 Renato Tapia,19 Yoshimar Yotún,8 Christian Cueva,14 Andy Polo,10 Jefferson Farfán,9 Paolo Guerrero,5 Miguel Araujo,23 Christofer Gonzales,20 Edison Flores,-,-,12 Carlos Cáceda,21 Patricio Álvarez,22 Alexander Callens,4 Anderson Santamaría,3 Aldo Corzo,7 Josepmir Ballón,16 Jesús Pretell,18 André Carrillo,11 Raúl Ruidíaz,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 18, 2019",Bolivia vs Peru
69,Brazil,1 Alisson,2 Thiago Silva,4 Marquinhos,6 Filipe Luís,13 Dani Alves,5 Casemiro,8 Arthur Melo,11 Philippe Coutinho,7 David Neres,21 Richarlison,20 Roberto Firmino,17 Fernandinho,19 Everton,9 Gabriel Jesus,-,-,16 Cássio,23 Ederson,3 Miranda,14 Éder Militão,12 Alex Sandro,22 Fagner,15 Allan,18 Lucas Paquetá,10 Willian,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 18, 2019",Brazil vs Venezuela
69,Venezuela,1 Wuilker Fariñez,2 Mikel Villanueva,3 Yordan Osorio,16 Roberto Rosales,20 Ronald Hernández,5 Júnior Moreno,8 Tomás Rincón,6 Yangel Herrera,7 Darwin Machís,15 Jhon Murillo,23 Salomón Rondón,19 Arquímedes Figuera,18 Yeferson Soteldo,17 Josef Martínez,-,-,12 Joel Graterol,22 Rafael Romo,4 Jhon Chancellor,21 Rolf Feltscher,13 Luis Manuel Seijas,11 Juanpi,10 Jefferson Savarino,9 Fernando Aristeguieta,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 18, 2019",Brazil vs Venezuela
70,Bolivia,1 Carlos Lampe,4 Luis Haquín,22 Adrián Jusino,17 Marvin Bejarano,8 Diego Bejarano,7 Leonel Justiniano,20 Fernando Saucedo,15 Cristian Arano,19 Ramiro Vaca,11 Leonardo Vaca,9 Marcelo Moreno,21 Roberto Fernández,14 Raúl Castro,18 Gilbert Álvarez,-,-,12 Rubén Cordano,23 Javier Rojas,5 Mario Cuéllar,13 José María Carrasco,2 Saúl Torres,16 Diego Wayar,10 Samuel Galindo,3 Alejandro Chumacero,6 Erwin Saavedra,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 22, 2019",Bolivia vs Venezuela
70,Venezuela,1 Wuilker Fariñez,14 Luis Mago,4 Jhon Chancellor,16 Roberto Rosales,20 Ronald Hernández,5 Júnior Moreno,8 Tomás Rincón,11 Juanpi,7 Darwin Machís,10 Jefferson Savarino,23 Salomón Rondón,18 Yeferson Soteldo,15 Jhon Murillo,17 Josef Martínez,-,-,12 Joel Graterol,22 Rafael Romo,3 Yordan Osorio,21 Rolf Feltscher,6 Yangel Herrera,13 Luis Manuel Seijas,9 Fernando Aristeguieta,-,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 22, 2019",Bolivia vs Venezuela
71,Peru,1 Pedro Gallese,2 Luis Abram,5 Miguel Araujo,6 Miguel Trauco,17 Luis Advíncula,13 Renato Tapia,19 Yoshimar Yotún,8 Christian Cueva,14 Andy Polo,10 Jefferson Farfán,9 Paolo Guerrero,7 Josepmir Ballón,23 Christofer Gonzales,20 Edison Flores,-,-,12 Carlos Cáceda,21 Patricio Álvarez,22 Alexander Callens,4 Anderson Santamaría,15 Carlos Zambrano,3 Aldo Corzo,16 Jesús Pretell,18 André Carrillo,11 Raúl Ruidíaz,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 22, 2019",Peru vs Brazil
71,Brazil,1 Alisson,2 Thiago Silva,4 Marquinhos,6 Filipe Luís,13 Dani Alves,5 Casemiro,8 Arthur Melo,11 Philippe Coutinho,19 Everton,9 Gabriel Jesus,20 Roberto Firmino,12 Alex Sandro,15 Allan,10 Willian,-,-,16 Cássio,23 Ederson,3 Miranda,14 Éder Militão,22 Fagner,18 Lucas Paquetá,7 David Neres,21 Richarlison,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 22, 2019",Peru vs Brazil
72,Argentina,1 Franco Armani,6 Germán Pezzella,17 Nicolás Otamendi,3 Nicolás Tagliafico,4 Renzo Saravia,18 Guido Rodríguez,5 Leandro Paredes,20 Giovani Lo Celso,11 Ángel Di María,10 Lionel Messi,9 Sergio Agüero,15 Guido Pizarro,16 Rodrigo de Paul,19 Matías Suárez,-,-,12 Agustín Marchesín,23 Juan Musso,13 Ramiro Funes Mori,8 Marcos Acuña,14 Milton Casco,2 Juan Foyth,7 Roberto Pereyra,21 Paulo Dybala,22 Lautaro Martínez,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 15, 2019",Argentina vs Colombia
72,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,3 Stefan Medina,5 Wilmar Barrios,15 Mateus Uribe,11 Juan Cuadrado,10 James Rodríguez,19 Luis Muriel,9 Radamel Falcao,16 Jefferson Lerma,20 Roger Martínez,7 Duván Zapata,-,-,12 Camilo Vargas,22 Álvaro Montero,21 Jhon Lucumí,2 Cristián Zapata,17 Cristián Borja,4 Santiago Arias,18 Gustavo Cuéllar,8 Edwin Cardona,14 Luis Díaz,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 15, 2019",Argentina vs Colombia
73,Paraguay,12 Gatito Fernández,13 Júnior Alonso,4 Fabián Balbuena,18 Santiago Arzamendia,5 Bruno Valdez,16 Celso Ortiz,8 Rodrigo Rojas,23 Miguel Almirón,19 Cecilio Domínguez,17 Hernán Pérez,7 Óscar Cardozo,6 Richard Sánchez,11 Juan Iturbe,10 Derlis González,-,-,1 Antony Silva,22 Alfredo Aguilar,3 Juan Escobar,14 Iván Torres,2 Iván Piris,20 Matías Rojas,21 Óscar Romero,9 Federico Santander,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 16, 2019",Paraguay vs Qatar
73,Qatar,1 Saad Al-Sheeb,5 Tarek Salman,15 Bassam Al-Rawi,3 Abdelkarim Hassan,2 Pedro Miguel,23 Assim Madibo,16 Boualem Khoukhi,6 Abdulaziz Hatem,11 Akram Afif,10 Hasan Al-Haydos,19 Almoez Ali,12 Karim Boudiaf,-,-,-,-,21 Yousef Hassan,22 Mohamed Al-Bakri,4 Almahdi Ali,13 Tameem Al-Muhaza,20 Ali Afif,8 Hamid Ismaeil,14 Salem Al-Hajri,18 Ahmed Fathi,9 Abdullah Al-Ahrak,17 Ahmad Moein Doozandeh,7 Ahmed Alaaeldin,-,-,-,-,Copa America 2019,Copa America,"Jun 16, 2019",Paraguay vs Qatar
74,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,3 Stefan Medina,5 Wilmar Barrios,11 Juan Cuadrado,15 Mateus Uribe,10 James Rodríguez,20 Roger Martínez,7 Duván Zapata,4 Santiago Arias,14 Luis Díaz,9 Radamel Falcao,-,-,12 Camilo Vargas,22 Álvaro Montero,21 Jhon Lucumí,2 Cristián Zapata,17 Cristián Borja,16 Jefferson Lerma,18 Gustavo Cuéllar,8 Edwin Cardona,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 19, 2019",Colombia vs Qatar
74,Qatar,1 Saad Al-Sheeb,5 Tarek Salman,16 Boualem Khoukhi,15 Bassam Al-Rawi,3 Abdelkarim Hassan,2 Pedro Miguel,23 Assim Madibo,6 Abdulaziz Hatem,19 Almoez Ali,10 Hasan Al-Haydos,11 Akram Afif,12 Karim Boudiaf,17 Ahmad Moein Doozandeh,-,-,-,21 Yousef Hassan,22 Mohamed Al-Bakri,4 Almahdi Ali,13 Tameem Al-Muhaza,20 Ali Afif,8 Hamid Ismaeil,14 Salem Al-Hajri,18 Ahmed Fathi,9 Abdullah Al-Ahrak,7 Ahmed Alaaeldin,-,-,-,-,-,Copa America 2019,Copa America,"Jun 19, 2019",Colombia vs Qatar
75,Argentina,1 Franco Armani,6 Germán Pezzella,17 Nicolás Otamendi,3 Nicolás Tagliafico,14 Milton Casco,5 Leandro Paredes,20 Giovani Lo Celso,7 Roberto Pereyra,16 Rodrigo de Paul,10 Lionel Messi,22 Lautaro Martínez,11 Ángel Di María,9 Sergio Agüero,19 Matías Suárez,-,-,12 Agustín Marchesín,23 Juan Musso,13 Ramiro Funes Mori,15 Guido Pizarro,8 Marcos Acuña,2 Juan Foyth,4 Renzo Saravia,18 Guido Rodríguez,21 Paulo Dybala,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 19, 2019",Argentina vs Paraguay
75,Paraguay,12 Gatito Fernández,13 Júnior Alonso,15 Gustavo Gómez,18 Santiago Arzamendia,2 Iván Piris,8 Rodrigo Rojas,6 Richard Sánchez,23 Miguel Almirón,20 Matías Rojas,10 Derlis González,9 Federico Santander,3 Juan Escobar,16 Celso Ortiz,21 Óscar Romero,-,-,1 Antony Silva,22 Alfredo Aguilar,4 Fabián Balbuena,5 Bruno Valdez,14 Iván Torres,19 Cecilio Domínguez,11 Juan Iturbe,17 Hernán Pérez,7 Óscar Cardozo,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 19, 2019",Argentina vs Paraguay
76,Qatar,1 Saad Al-Sheeb,16 Boualem Khoukhi,15 Bassam Al-Rawi,14 Salem Al-Hajri,5 Tarek Salman,2 Pedro Miguel,12 Karim Boudiaf,6 Abdulaziz Hatem,11 Akram Afif,10 Hasan Al-Haydos,19 Almoez Ali,8 Hamid Ismaeil,9 Abdullah Al-Ahrak,-,-,-,21 Yousef Hassan,22 Mohamed Al-Bakri,4 Almahdi Ali,13 Tameem Al-Muhaza,20 Ali Afif,18 Ahmed Fathi,17 Ahmad Moein Doozandeh,7 Ahmed Alaaeldin,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 23, 2019",Qatar vs Argentina
76,Argentina,1 Franco Armani,17 Nicolás Otamendi,2 Juan Foyth,3 Nicolás Tagliafico,4 Renzo Saravia,5 Leandro Paredes,16 Rodrigo de Paul,20 Giovani Lo Celso,10 Lionel Messi,9 Sergio Agüero,22 Lautaro Martínez,6 Germán Pezzella,8 Marcos Acuña,21 Paulo Dybala,-,-,12 Agustín Marchesín,23 Juan Musso,13 Ramiro Funes Mori,15 Guido Pizarro,14 Milton Casco,18 Guido Rodríguez,7 Roberto Pereyra,11 Ángel Di María,19 Matías Suárez,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 23, 2019",Qatar vs Argentina
77,Colombia,22 Álvaro Montero,21 Jhon Lucumí,2 Cristián Zapata,17 Cristián Borja,4 Santiago Arias,18 Gustavo Cuéllar,16 Jefferson Lerma,8 Edwin Cardona,14 Luis Díaz,11 Juan Cuadrado,9 Radamel Falcao,5 Wilmar Barrios,10 James Rodríguez,7 Duván Zapata,-,-,12 Camilo Vargas,6 William Tesillo,13 Yerry Mina,23 Davinson Sánchez,3 Stefan Medina,15 Mateus Uribe,20 Roger Martínez,-,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 23, 2019",Colombia vs Paraguay
77,Paraguay,12 Gatito Fernández,13 Júnior Alonso,15 Gustavo Gómez,18 Santiago Arzamendia,2 Iván Piris,6 Richard Sánchez,8 Rodrigo Rojas,23 Miguel Almirón,20 Matías Rojas,10 Derlis González,7 Óscar Cardozo,21 Óscar Romero,19 Cecilio Domínguez,11 Juan Iturbe,-,-,1 Antony Silva,22 Alfredo Aguilar,3 Juan Escobar,4 Fabián Balbuena,5 Bruno Valdez,14 Iván Torres,16 Celso Ortiz,17 Hernán Pérez,9 Federico Santander,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 23, 2019",Colombia vs Paraguay
78,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Diego Laxalt,22 Martín Cáceres,5 Matías Vecino,6 Rodrigo Bentancur,8 Nahitan Nández,7 Nicolás Lodeiro,9 Luis Suárez,21 Edinson Cavani,14 Lucas Torreira,15 Federico Valverde,16 Gastón Pereiro,-,-,12 Martín Campaña,23 Martín Silva,19 Sebastián Coates,13 Marcelo Saracchi,4 Giovanni González,10 Giorgian de Arrascaeta,11 Cristhian Stuani,18 Maxi Gómez,20 Jonathan Rodríguez,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 16, 2019",Uruguay vs Ecuador
78,Ecuador,22 Alexander Domínguez,2 Arturo Mina,21 Gabriel Achilier,19 Beder Caicedo,17 José Quintero,15 Jefferson Intriago,18 Jefferson Orejuela,10 Ángel Mena,11 Ayrton Preciado,16 Antonio Valencia,13 Enner Valencia,4 Pedro Velasco,7 Romario Ibarra,-,-,-,1 Máximo Banguera,12 Pedro Ortíz,14 Xavier Arreaga,3 Robert Arboleda,6 Cristian Ramírez,8 Carlos Gruezo,23 Jhegson Méndez,20 Andrés Chicaiza,5 Renato Ibarra,9 Carlos Garcés,-,-,-,-,-,Copa America 2019,Copa America,"Jun 16, 2019",Uruguay vs Ecuador
79,Japan,23 Keisuke Osako,5 Naomichi Ueda,16 Takehiro Tomiyasu,2 Daiki Sugioka,14 Teruki Hara,3 Yuta Nakayama,7 Gaku Shibasaki,10 Shoya Nakajima,9 Daizen Maeda,21 Takefusa Kubo,13 Ayase Ueda,11 Koji Miyoshi,20 Hiroki Abe,18 Shinji Okazaki,-,-,12 Ryosuke Kojima,1 Eiji Kawashima,4 Ko Itakura,22 Yugo Tatsuta,17 Taishi Matsumoto,19 Tomoki Iwata,6 Kota Watanabe,15 Daiki Suga,8 Tatsuya Ito,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 17, 2019",Japan vs Chile
79,Chile,1 Gabriel Arias,3 Guillermo Maripán,17 Gary Medel,15 Jean Beausejour,4 Mauricio Isla,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,7 Alexis Sánchez,6 José Pedro Fuenzalida,11 Eduardo Vargas,21 Óscar Opazo,16 Pablo Hernández,19 Junior Fernandes,-,-,12 Brayan Cortés,23 Yerko Urra,2 Igor Lichnovsky,5 Paulo Díaz,18 Gonzalo Jara,14 Esteban Pavez,10 Diego Valdés,22 Ángelo Sagal,9 Nicolás Castillo,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 17, 2019",Japan vs Chile
80,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Diego Laxalt,22 Martín Cáceres,14 Lucas Torreira,6 Rodrigo Bentancur,8 Nahitan Nández,7 Nicolás Lodeiro,9 Luis Suárez,21 Edinson Cavani,4 Giovanni González,15 Federico Valverde,10 Giorgian de Arrascaeta,-,-,12 Martín Campaña,23 Martín Silva,19 Sebastián Coates,13 Marcelo Saracchi,16 Gastón Pereiro,11 Cristhian Stuani,18 Maxi Gómez,20 Jonathan Rodríguez,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 20, 2019",Uruguay vs Japan
80,Japan,1 Eiji Kawashima,5 Naomichi Ueda,16 Takehiro Tomiyasu,2 Daiki Sugioka,19 Tomoki Iwata,4 Ko Itakura,7 Gaku Shibasaki,10 Shoya Nakajima,11 Koji Miyoshi,20 Hiroki Abe,18 Shinji Okazaki,22 Yugo Tatsuta,21 Takefusa Kubo,13 Ayase Ueda,-,-,12 Ryosuke Kojima,23 Keisuke Osako,3 Yuta Nakayama,14 Teruki Hara,17 Taishi Matsumoto,6 Kota Watanabe,15 Daiki Suga,8 Tatsuya Ito,9 Daizen Maeda,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 20, 2019",Uruguay vs Japan
81,Ecuador,22 Alexander Domínguez,3 Robert Arboleda,21 Gabriel Achilier,6 Cristian Ramírez,4 Pedro Velasco,8 Carlos Gruezo,18 Jefferson Orejuela,23 Jhegson Méndez,7 Romario Ibarra,10 Ángel Mena,13 Enner Valencia,16 Antonio Valencia,11 Ayrton Preciado,9 Carlos Garcés,-,-,1 Máximo Banguera,12 Pedro Ortíz,14 Xavier Arreaga,2 Arturo Mina,19 Beder Caicedo,15 Jefferson Intriago,20 Andrés Chicaiza,-,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 21, 2019",Ecuador vs Chile
81,Chile,1 Gabriel Arias,3 Guillermo Maripán,17 Gary Medel,15 Jean Beausejour,4 Mauricio Isla,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,7 Alexis Sánchez,6 José Pedro Fuenzalida,11 Eduardo Vargas,5 Paulo Díaz,18 Gonzalo Jara,16 Pablo Hernández,-,-,12 Brayan Cortés,23 Yerko Urra,2 Igor Lichnovsky,21 Óscar Opazo,14 Esteban Pavez,10 Diego Valdés,22 Ángelo Sagal,19 Junior Fernandes,9 Nicolás Castillo,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 21, 2019",Ecuador vs Chile
82,Chile,1 Gabriel Arias,3 Guillermo Maripán,17 Gary Medel,18 Gonzalo Jara,13 Erick Pulgar,16 Pablo Hernández,20 Charles Aránguiz,5 Paulo Díaz,21 Óscar Opazo,7 Alexis Sánchez,11 Eduardo Vargas,2 Igor Lichnovsky,19 Junior Fernandes,9 Nicolás Castillo,-,-,12 Brayan Cortés,23 Yerko Urra,15 Jean Beausejour,4 Mauricio Isla,14 Esteban Pavez,8 Arturo Vidal,10 Diego Valdés,22 Ángelo Sagal,6 José Pedro Fuenzalida,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 24, 2019",Chile vs Uruguay
82,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,22 Martín Cáceres,4 Giovanni González,6 Rodrigo Bentancur,15 Federico Valverde,10 Giorgian de Arrascaeta,7 Nicolás Lodeiro,9 Luis Suárez,21 Edinson Cavani,19 Sebastián Coates,8 Nahitan Nández,20 Jonathan Rodríguez,-,-,12 Martín Campaña,23 Martín Silva,13 Marcelo Saracchi,17 Diego Laxalt,14 Lucas Torreira,16 Gastón Pereiro,11 Cristhian Stuani,18 Maxi Gómez,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 24, 2019",Chile vs Uruguay
83,Ecuador,22 Alexander Domínguez,2 Arturo Mina,3 Robert Arboleda,6 Cristian Ramírez,4 Pedro Velasco,8 Carlos Gruezo,18 Jefferson Orejuela,23 Jhegson Méndez,7 Romario Ibarra,10 Ángel Mena,13 Enner Valencia,16 Antonio Valencia,20 Andrés Chicaiza,11 Ayrton Preciado,-,-,1 Máximo Banguera,12 Pedro Ortíz,14 Xavier Arreaga,19 Beder Caicedo,17 José Quintero,15 Jefferson Intriago,9 Carlos Garcés,-,-,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 24, 2019",Ecuador vs Japan
83,Japan,1 Eiji Kawashima,5 Naomichi Ueda,16 Takehiro Tomiyasu,2 Daiki Sugioka,19 Tomoki Iwata,4 Ko Itakura,7 Gaku Shibasaki,10 Shoya Nakajima,11 Koji Miyoshi,21 Takefusa Kubo,18 Shinji Okazaki,9 Daizen Maeda,20 Hiroki Abe,13 Ayase Ueda,-,-,12 Ryosuke Kojima,23 Keisuke Osako,3 Yuta Nakayama,22 Yugo Tatsuta,14 Teruki Hara,17 Taishi Matsumoto,6 Kota Watanabe,15 Daiki Suga,8 Tatsuya Ito,-,-,-,-,-,-,Copa America 2019,Copa America,"Jun 24, 2019",Ecuador vs Japan
84,Argentina,23 Emiliano Martínez,13 Cristian Romero,19 Nicolás Otamendi,8 Marcos Acuña,4 Gonzalo Montiel,5 Leandro Paredes,7 Rodrigo de Paul,20 Giovani Lo Celso,11 Ángel Di María,10 Lionel Messi,22 Lautaro Martínez,6 Germán Pezzella,3 Nicolás Tagliafico,18 Guido Rodríguez,14 Exequiel Palacios,15 Nicolás González,1 Franco Armani,12 Agustín Marchesín,25 Lisandro Martínez,26 Nahuel Molina,24 Papu Gómez,21 Ángel Correa,9 Sergio Agüero,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 10, 2021",Argentina vs Brazil
84,Brazil,23 Ederson,3 Thiago Silva,4 Marquinhos,16 Renan Lodi,2 Danilo,5 Casemiro,8 Fred,17 Lucas Paquetá,7 Richarlison,19 Everton,10 Neymar,13 Emerson Royal,18 Vinicius Junior,21 Gabriel Barbosa,20 Roberto Firmino,-,1 Alisson,12 Weverton,14 Éder Militão,22 Léo Ortiz,6 Alex Sandro,15 Fabinho,25 Douglas Luiz,11 Everton Ribeiro,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 10, 2021",Argentina vs Brazil
85,Colombia,12 Camilo Vargas,3 Óscar Murillo,13 Yerry Mina,6 William Tesillo,2 Stefan Medina,5 Wilmar Barrios,8 Gustavo Cuéllar,11 Juan Cuadrado,14 Luis Díaz,10 Edwin Cardona,7 Duván Zapata,23 Davinson Sánchez,28 Yimmi Chará,9 Luis Muriel,18 Rafael Borré,19 Miguel Borja,22 Aldair Quintana,1 David Ospina,24 Jhon Lucumí,4 Carlos Cuesta,21 Seba Pérez,25 Baldomero Perlaza,20 Alfredo Morelos,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 9, 2021",Colombia vs Peru
85,Peru,1 Pedro Gallese,22 Alexander Callens,4 Anderson Santamaría,16 Marcos López,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,8 Sergio Peña,10 Christian Cueva,18 André Carrillo,9 Gianluca Lapadula,26 Jhilmar Lora,14 Wilder Cartagena,24 Raziel García,20 Santiago Ormeño,-,12 Carlos Cáceda,21 José Carvallo,2 Luis Abram,5 Miguel Araujo,15 Christian Ramos,25 Renzo Garcés,6 Miguel Trauco,11 Álex Valera,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 9, 2021",Colombia vs Peru
86,Brazil,23 Ederson,3 Thiago Silva,4 Marquinhos,16 Renan Lodi,2 Danilo,5 Casemiro,8 Fred,17 Lucas Paquetá,10 Neymar,19 Everton,7 Richarlison,14 Éder Militão,15 Fabinho,25 Douglas Luiz,11 Everton Ribeiro,18 Vinicius Junior,1 Alisson,12 Weverton,22 Léo Ortiz,6 Alex Sandro,13 Emerson Royal,21 Gabriel Barbosa,20 Roberto Firmino,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Mon Jul 5, 2021",Brazil vs Peru
86,Peru,1 Pedro Gallese,22 Alexander Callens,4 Anderson Santamaría,15 Christian Ramos,6 Miguel Trauco,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,10 Christian Cueva,8 Sergio Peña,9 Gianluca Lapadula,16 Marcos López,26 Jhilmar Lora,7 Martín Távara,24 Raziel García,20 Santiago Ormeño,12 Carlos Cáceda,21 José Carvallo,2 Luis Abram,5 Miguel Araujo,14 Wilder Cartagena,17 Luis Iberico,11 Álex Valera,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Mon Jul 5, 2021",Brazil vs Peru
87,Argentina,23 Emiliano Martínez,6 Germán Pezzella,19 Nicolás Otamendi,3 Nicolás Tagliafico,26 Nahuel Molina,18 Guido Rodríguez,7 Rodrigo de Paul,20 Giovani Lo Celso,15 Nicolás González,10 Lionel Messi,22 Lautaro Martínez,4 Gonzalo Montiel,5 Leandro Paredes,11 Ángel Di María,-,-,1 Franco Armani,28 Juan Musso,25 Lisandro Martínez,2 Lucas Martínez Quarta,8 Marcos Acuña,14 Exequiel Palacios,24 Papu Gómez,21 Ángel Correa,9 Sergio Agüero,-,-,-,-,-,-,Copa America 2021,Copa America,"Tue Jul 6, 2021",Argentina vs Colombia
87,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,16 Daniel Muñoz,5 Wilmar Barrios,8 Gustavo Cuéllar,11 Juan Cuadrado,14 Luis Díaz,7 Duván Zapata,18 Rafael Borré,26 Frank Fabra,10 Edwin Cardona,28 Yimmi Chará,19 Miguel Borja,-,12 Camilo Vargas,22 Aldair Quintana,3 Óscar Murillo,4 Carlos Cuesta,2 Stefan Medina,21 Seba Pérez,25 Baldomero Perlaza,9 Luis Muriel,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Tue Jul 6, 2021",Argentina vs Colombia
88,Peru,1 Pedro Gallese,4 Anderson Santamaría,15 Christian Ramos,6 Miguel Trauco,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,8 Sergio Peña,10 Christian Cueva,18 André Carrillo,9 Gianluca Lapadula,26 Jhilmar Lora,20 Santiago Ormeño,-,-,-,12 Carlos Cáceda,21 José Carvallo,2 Luis Abram,5 Miguel Araujo,16 Marcos López,7 Martín Távara,14 Wilder Cartagena,24 Raziel García,17 Luis Iberico,11 Álex Valera,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 2, 2021",Peru vs Paraguay
